Date and Time,Wind Speed (m/s),Wind Dir (Deg),precipitation,water_temp,ph,turbidity,tds,Chl(ug/l),tss,BGA (mg/L),do,salinity,Rel.Hum (%),air_temp,Year,Month
2022-01-02 07:00:00,7.1,189.0,0.0,26.77,8.43,11.29,26.87,1.1,0.0,2.92,5.54,26.43,86.0,26.7,2022,1
2022-01-02 07:10:00,6.06,246.0,0.0,26.77,8.43,10.83,26.85,0.96,0.0,2.72,5.55,26.41,85.0,26.5,2022,1
2022-01-02 07:20:00,6.77,239.0,0.0,26.78,8.43,11.42,26.88,1.21,0.0,3.04,5.52,26.44,84.0,26.8,2022,1
2022-01-02 07:30:00,6.17,263.0,0.0,26.78,8.43,11.53,26.91,1.1,0.0,2.95,5.51,26.48,85.0,26.9,2022,1
2022-01-02 07:40:00,6.48,176.0,0.0,26.76,8.43,11.68,26.87,1.11,0.0,2.92,5.52,26.43,86.0,26.9,2022,1
2022-01-02 07:50:00,6.14,195.0,0.0,26.76,8.43,11.98,26.89,1.04,0.0,3.03,5.5,26.45,84.0,26.8,2022,1
2022-01-02 08:00:00,6.32,318.0,0.0,26.77,8.43,11.88,26.89,1.13,0.0,2.98,5.51,26.46,85.0,26.7,2022,1
2022-01-02 08:10:00,7.17,203.0,0.0,26.79,8.43,11.29,26.91,1.01,0.0,2.72,5.49,26.48,83.0,26.8,2022,1
2022-01-02 08:20:00,7.2,212.0,0.0,26.78,8.42,11.4,26.89,1.04,0.0,2.74,5.43,26.45,83.0,26.7,2022,1
2022-01-02 08:30:00,6.02,220.0,0.0,26.79,8.42,11.42,26.92,1.06,0.0,2.93,5.46,26.49,84.0,27.1,2022,1
2022-01-02 08:40:00,7.33,143.0,0.0,26.78,8.43,11.0,26.9,1.21,0.0,3.18,5.51,26.47,84.0,27.0,2022,1
2022-01-02 08:50:00,6.41,245.0,0.0,26.79,8.43,10.9,26.9,1.05,0.0,2.59,5.45,26.47,84.0,26.9,2022,1
2022-01-02 09:00:00,6.35,243.0,0.0,26.8,8.43,10.7,26.89,1.01,0.0,2.69,5.42,26.46,85.0,26.9,2022,1
2022-01-02 09:10:00,6.57,181.0,0.0,26.81,8.43,11.02,26.91,0.95,0.0,2.43,5.41,26.47,85.0,26.9,2022,1
2022-01-02 09:20:00,7.0,277.0,0.0,26.82,8.43,11.43,26.89,0.99,0.0,2.65,5.47,26.46,84.0,27.0,2022,1
2022-01-02 09:30:00,5.11,183.0,0.0,26.81,8.43,11.79,26.9,0.99,0.0,2.88,5.46,26.46,84.0,27.1,2022,1
2022-01-02 09:40:00,4.87,230.0,0.0,26.84,8.43,11.01,26.9,1.12,0.0,2.81,5.48,26.46,86.0,27.2,2022,1
2022-01-02 09:50:00,5.37,220.0,0.0,26.85,8.43,10.94,26.93,0.95,0.0,2.38,5.5,26.49,86.0,27.1,2022,1
2022-01-02 10:00:00,4.84,237.0,0.0,26.84,8.43,11.21,26.92,1.11,0.0,2.59,5.44,26.49,85.0,27.0,2022,1
2022-01-02 10:10:00,6.25,220.0,0.0,26.88,8.44,11.39,26.91,0.98,0.0,2.34,5.49,26.47,85.0,27.2,2022,1
2022-01-02 10:20:00,8.21,223.0,0.0,26.88,8.44,11.45,26.93,1.06,0.0,2.61,5.48,26.5,85.0,26.8,2022,1
2022-01-02 10:30:00,6.63,207.0,0.0,26.89,8.44,11.1,26.94,0.87,0.0,2.39,5.49,26.5,85.0,26.9,2022,1
2022-01-02 10:40:00,6.98,205.0,0.0,26.9,8.44,11.29,26.96,0.97,0.0,2.26,5.52,26.53,85.0,27.0,2022,1
2022-01-02 10:50:00,4.94,205.0,0.0,26.91,8.44,11.11,26.96,0.99,0.0,2.77,5.53,26.53,85.0,27.0,2022,1
2022-01-02 11:00:00,5.31,233.0,0.0,26.91,8.43,10.95,26.98,0.97,0.0,2.49,5.52,26.55,86.0,26.9,2022,1
2022-01-02 11:10:00,7.32,247.0,0.0,26.98,8.45,10.86,26.98,1.02,0.0,2.27,5.61,26.54,85.0,27.1,2022,1
2022-01-02 11:20:00,6.33,217.0,0.0,26.95,8.45,11.07,26.98,0.99,0.0,2.41,5.57,26.55,84.0,27.1,2022,1
2022-01-02 11:30:00,5.72,227.0,0.0,27.0,8.45,10.98,26.99,0.98,0.0,2.66,5.63,26.55,84.0,27.0,2022,1
2022-01-02 11:40:00,7.25,217.0,0.0,27.0,8.45,11.2,26.97,1.04,0.0,2.56,5.64,26.54,83.0,27.0,2022,1
2022-01-02 11:50:00,7.05,210.0,0.0,27.02,8.45,11.01,26.96,0.97,0.0,2.81,5.66,26.52,84.0,27.1,2022,1
2022-01-02 12:00:00,7.59,194.0,0.0,27.04,8.45,10.96,26.97,0.87,0.0,2.42,5.64,26.53,83.0,27.1,2022,1
2022-01-02 12:10:00,6.32,193.0,0.0,27.03,8.45,11.18,26.96,1.03,0.0,2.62,5.62,26.53,85.0,26.9,2022,1
2022-01-02 12:20:00,6.42,254.0,0.0,27.06,8.46,10.93,26.93,0.98,0.0,2.5,5.61,26.5,84.0,27.0,2022,1
2022-01-02 12:30:00,6.62,235.0,0.0,27.05,8.46,11.13,26.94,0.98,0.0,2.51,5.65,26.51,83.0,26.9,2022,1
2022-01-02 12:40:00,6.16,228.0,0.0,27.22,8.46,11.45,26.69,0.9,0.0,2.6,5.61,26.23,84.0,27.2,2022,1
2022-01-02 12:50:00,6.6,240.0,0.0,27.17,8.46,10.76,26.84,0.93,0.0,2.55,5.6,26.39,85.0,27.0,2022,1
2022-01-02 13:00:00,6.92,221.0,0.0,27.17,8.46,10.5,26.79,0.94,0.0,2.45,5.62,26.34,84.0,26.9,2022,1
2022-01-02 13:10:00,7.6,205.0,0.0,27.15,8.46,10.5,26.66,0.97,0.0,2.5,5.61,26.2,84.0,27.0,2022,1
2022-01-02 13:20:00,4.88,235.0,0.0,27.19,8.46,10.34,26.64,0.87,0.0,2.58,5.63,26.17,85.0,27.1,2022,1
2022-01-02 13:30:00,6.75,231.0,0.0,27.15,8.46,10.18,26.44,1.0,0.0,2.77,5.65,25.95,84.0,27.1,2022,1
2022-01-02 13:40:00,6.98,229.0,0.0,27.12,8.45,10.1,26.36,1.05,0.0,2.7,5.66,25.86,84.0,27.0,2022,1
2022-01-02 13:50:00,7.55,246.0,0.0,27.1,8.45,10.1,26.44,1.02,0.0,2.68,5.68,25.96,84.0,27.0,2022,1
2022-01-02 14:00:00,7.92,215.0,0.0,27.06,8.45,10.18,26.51,1.06,0.0,2.91,5.66,26.03,84.0,27.1,2022,1
2022-01-02 14:10:00,8.02,227.0,0.0,27.06,8.46,10.24,26.64,0.97,0.0,2.95,5.69,26.18,86.0,26.9,2022,1
2022-01-02 14:20:00,8.91,221.0,0.0,27.07,8.46,9.87,26.61,0.87,0.0,2.43,5.69,26.14,86.0,27.0,2022,1
2022-01-02 14:30:00,7.82,207.0,0.0,27.07,8.46,10.25,26.61,1.03,0.0,3.0,5.72,26.14,85.0,27.1,2022,1
2022-01-02 14:40:00,7.17,232.0,0.0,27.06,8.46,10.46,26.65,1.11,0.0,3.11,5.69,26.18,85.0,27.0,2022,1
2022-01-02 14:50:00,9.37,218.0,0.0,27.04,8.46,10.38,26.72,1.01,0.0,3.43,5.66,26.26,85.0,27.0,2022,1
2022-01-02 15:00:00,8.41,239.0,0.0,27.04,8.46,10.12,26.71,1.07,0.0,2.88,5.66,26.25,85.0,26.9,2022,1
2022-01-02 15:10:00,8.96,238.0,0.0,27.05,8.46,10.35,26.77,1.21,0.0,3.5,5.67,26.32,85.0,26.9,2022,1
2022-01-02 15:20:00,7.28,200.0,0.0,27.04,8.45,10.4,26.76,1.24,0.0,3.11,5.74,26.31,85.0,27.0,2022,1
2022-01-02 15:30:00,5.63,233.0,0.0,27.01,8.46,10.11,26.83,1.0,0.0,3.06,5.67,26.38,85.0,27.0,2022,1
2022-01-02 15:40:00,8.28,173.0,0.0,26.98,8.45,10.8,26.81,1.33,0.0,3.47,5.73,26.37,84.0,26.9,2022,1
2022-01-02 15:50:00,7.26,197.0,0.0,26.97,8.46,10.47,26.91,1.22,0.0,3.54,5.73,26.47,84.0,27.0,2022,1
2022-01-02 16:00:00,7.88,246.0,0.0,26.97,8.45,10.64,26.93,1.11,0.0,3.3,5.69,26.49,84.0,27.1,2022,1
2022-01-02 16:10:00,7.05,180.0,0.0,26.96,8.46,10.82,27.01,1.15,0.0,3.09,5.68,26.58,84.0,27.0,2022,1
2022-01-02 16:20:00,6.95,191.0,0.0,26.95,8.45,10.09,27.02,0.99,0.0,2.95,5.69,26.6,85.0,27.1,2022,1
2022-01-02 16:30:00,7.32,232.0,0.0,26.94,8.45,10.81,26.98,1.08,0.0,3.5,5.66,26.55,84.0,26.9,2022,1
2022-01-02 16:40:00,9.25,220.0,0.0,26.93,8.45,10.72,27.05,1.12,0.0,3.43,5.68,26.63,84.0,27.0,2022,1
2022-01-02 16:50:00,7.07,181.0,0.0,26.92,8.45,10.64,27.05,1.04,0.0,3.23,5.69,26.62,83.0,26.9,2022,1
2022-01-02 17:00:00,8.74,209.0,0.0,26.91,8.45,10.97,27.1,0.99,0.0,3.16,5.7,26.69,84.0,26.8,2022,1
2022-01-02 17:10:00,7.96,237.0,0.0,26.88,8.45,10.76,27.12,0.91,0.0,2.75,5.72,26.7,84.0,27.0,2022,1
2022-01-02 17:20:00,8.79,190.0,0.0,26.86,8.45,10.44,27.15,0.92,0.0,2.88,5.75,26.74,84.0,26.9,2022,1
2022-01-02 17:30:00,8.32,207.0,0.0,26.85,8.45,10.15,27.15,0.97,0.0,2.97,5.74,26.73,84.0,26.8,2022,1
2022-01-02 17:40:00,8.84,197.0,0.0,26.85,8.46,10.13,27.15,1.0,0.0,2.69,5.74,26.74,85.0,26.8,2022,1
2022-01-02 17:50:00,9.3,181.0,0.0,26.85,8.46,10.42,27.14,0.86,0.0,2.88,5.78,26.73,84.0,26.8,2022,1
2022-01-02 18:00:00,8.72,215.0,0.0,26.85,8.46,10.72,27.16,1.04,0.0,3.32,5.73,26.75,85.0,26.8,2022,1
2022-01-02 18:10:00,7.72,210.0,0.0,26.85,8.46,10.27,27.18,0.85,0.0,2.71,5.68,26.77,84.0,26.8,2022,1
2022-01-02 18:20:00,7.71,237.0,0.0,26.84,8.46,10.45,27.2,0.98,0.0,2.72,5.69,26.79,84.0,26.8,2022,1
2022-01-02 18:30:00,8.25,231.0,0.0,26.84,8.46,10.88,27.22,0.98,0.0,2.69,5.67,26.81,84.0,27.0,2022,1
2022-01-02 18:40:00,8.55,253.0,0.0,26.82,8.46,11.33,27.2,1.01,0.0,2.98,5.65,26.79,83.0,26.8,2022,1
2022-01-02 18:50:00,8.21,210.0,0.0,26.82,8.46,11.33,27.22,0.89,0.0,2.83,5.7,26.82,85.0,26.9,2022,1
2022-01-02 19:00:00,7.01,43.0,0.0,26.81,8.46,10.94,27.21,0.97,0.0,2.8,5.7,26.8,85.0,26.9,2022,1
2022-01-02 19:10:00,7.62,27.0,0.0,26.81,8.46,11.51,27.21,0.87,0.0,2.71,5.74,26.8,85.0,26.8,2022,1
2022-01-02 19:20:00,6.27,298.0,0.0,26.81,8.46,11.68,27.25,0.86,0.0,2.56,5.65,26.84,86.0,27.0,2022,1
2022-01-02 19:30:00,6.99,248.0,0.0,26.81,8.46,11.82,27.25,0.83,0.0,2.8,5.62,26.85,85.0,26.8,2022,1
2022-01-02 19:40:00,7.09,233.0,0.0,26.81,8.46,12.42,27.18,1.17,0.0,2.82,5.64,26.78,86.0,26.8,2022,1
2022-01-02 19:50:00,8.89,241.0,0.0,26.81,8.46,11.56,26.96,1.1,0.0,3.12,5.64,26.54,85.0,26.9,2022,1
2022-01-02 20:00:00,8.63,222.0,0.0,26.81,8.46,11.54,26.95,1.18,0.0,3.31,5.68,26.52,83.0,26.9,2022,1
2022-01-02 20:10:00,8.15,265.0,0.0,26.8,8.46,10.93,26.88,1.07,0.0,2.99,5.63,26.44,82.0,26.9,2022,1
2022-01-02 20:20:00,7.01,220.0,0.0,26.81,8.46,11.51,26.99,1.1,0.0,3.12,5.65,26.56,83.0,26.9,2022,1
2022-01-02 20:30:00,8.82,222.0,0.0,26.8,8.45,10.79,26.81,1.19,0.0,3.44,5.68,26.36,81.0,26.9,2022,1
2022-01-02 20:40:00,7.81,236.0,0.0,26.82,8.46,10.8,26.82,1.22,0.0,3.55,5.65,26.38,82.0,26.8,2022,1
2022-01-02 20:50:00,7.77,238.0,0.0,26.8,8.45,11.33,26.94,1.11,0.0,3.36,5.64,26.51,82.0,26.9,2022,1
2022-01-02 21:00:00,7.19,220.0,0.0,26.82,8.47,11.01,26.78,1.37,0.0,3.81,5.7,26.34,81.0,26.8,2022,1
2022-01-02 21:10:00,7.76,235.0,0.0,26.82,8.47,10.63,26.83,1.2,0.0,3.51,5.69,26.39,82.0,27.0,2022,1
2022-01-02 21:20:00,6.29,257.0,0.0,26.89,8.47,10.44,26.53,1.51,0.0,4.1,5.69,26.05,83.0,26.9,2022,1
2022-01-02 21:30:00,5.85,263.0,0.0,26.88,8.47,9.97,26.55,1.55,0.0,4.4,5.69,26.08,83.0,26.9,2022,1
2022-01-02 21:40:00,5.79,266.0,0.0,26.9,8.47,9.9,26.57,1.57,0.0,4.33,5.67,26.11,81.0,27.1,2022,1
2022-01-02 21:50:00,6.36,236.0,0.0,26.89,8.47,10.21,26.61,1.46,0.0,4.24,5.65,26.15,82.0,27.1,2022,1
2022-01-02 22:00:00,6.63,252.0,0.0,26.9,8.47,10.32,26.58,1.59,0.0,4.29,5.65,26.12,83.0,27.1,2022,1
2022-01-02 22:10:00,6.91,262.0,0.0,26.9,8.47,10.32,26.53,1.67,0.0,4.23,5.69,26.05,84.0,27.0,2022,1
2022-01-02 22:20:00,5.88,262.0,0.0,26.91,8.47,10.53,26.52,1.55,0.0,4.34,5.63,26.05,82.0,27.0,2022,1
2022-01-02 22:30:00,6.3,272.0,0.0,26.91,8.47,10.32,26.5,1.74,0.0,4.68,5.55,26.02,82.0,27.0,2022,1
2022-01-02 22:40:00,7.5,241.0,0.0,26.9,8.47,10.57,26.53,1.61,0.0,4.55,5.49,26.06,81.0,26.7,2022,1
2022-01-02 22:50:00,5.79,261.0,0.0,26.9,8.47,10.59,26.56,1.68,0.0,4.79,5.55,26.09,81.0,27.0,2022,1
2022-01-02 23:00:00,5.98,254.0,0.0,26.9,8.46,11.09,26.51,1.83,0.0,4.62,5.57,26.04,80.0,27.0,2022,1
2022-01-02 23:10:00,7.67,261.0,0.0,26.89,8.47,10.52,26.44,1.58,0.0,4.31,5.56,25.96,82.0,27.0,2022,1
2022-01-02 23:20:00,7.13,240.0,0.0,26.88,8.46,10.56,26.65,1.54,0.0,4.12,5.53,26.19,83.0,27.0,2022,1
2022-01-02 23:30:00,7.63,238.0,0.0,26.89,8.46,10.78,26.38,1.81,0.0,4.96,5.59,25.9,82.0,26.9,2022,1
2022-01-02 23:40:00,6.63,246.0,0.0,26.88,8.46,9.98,26.29,1.81,0.0,4.82,5.46,25.8,80.0,26.9,2022,1
2022-01-02 23:50:00,4.66,259.0,0.0,26.9,8.46,10.79,26.23,2.01,0.0,5.1,5.42,25.74,79.0,27.0,2022,1
2022-01-03 00:00:00,5.73,269.0,0.0,26.86,8.46,10.27,26.09,2.09,0.0,5.54,5.5,25.58,80.0,26.9,2022,1
2022-01-03 00:10:00,5.97,266.0,0.0,26.86,8.46,9.93,26.08,1.97,0.0,4.99,5.46,25.57,80.0,26.8,2022,1
2022-01-03 00:20:00,5.85,249.0,0.0,26.86,8.46,10.26,26.08,1.97,0.0,5.39,5.44,25.57,80.0,26.7,2022,1
2022-01-03 00:30:00,5.65,248.0,0.0,26.86,8.47,9.6,26.16,2.01,0.0,5.48,5.46,25.66,81.0,26.9,2022,1
2022-01-03 00:40:00,5.62,270.0,0.0,26.85,8.46,10.29,25.98,2.17,0.0,5.41,5.51,25.45,80.0,26.8,2022,1
2022-01-03 00:50:00,6.35,255.0,0.0,26.85,8.46,10.07,25.99,1.98,0.0,5.48,5.49,25.47,79.0,26.9,2022,1
2022-01-03 01:00:00,6.41,275.0,0.0,26.85,8.46,9.59,26.06,1.97,0.0,5.43,5.48,25.55,79.0,26.8,2022,1
2022-01-03 01:10:00,4.75,229.0,0.0,26.87,8.46,10.04,26.07,2.09,0.0,5.45,5.46,25.56,80.0,26.9,2022,1
2022-01-03 01:20:00,6.15,252.0,0.0,26.87,8.46,10.5,26.24,2.15,0.0,5.64,5.43,25.75,79.0,26.7,2022,1
2022-01-03 01:30:00,6.15,270.0,0.0,26.85,8.46,10.3,26.3,1.92,0.0,5.17,5.43,25.81,79.0,26.6,2022,1
2022-01-03 01:40:00,6.24,252.0,0.0,26.86,8.46,10.87,26.4,1.99,0.0,4.82,5.42,25.92,80.0,26.8,2022,1
2022-01-03 01:50:00,4.8,264.0,0.0,26.85,8.46,9.95,26.22,1.88,0.0,4.81,5.41,25.72,81.0,27.0,2022,1
2022-01-03 02:00:00,6.3,264.0,0.0,26.84,8.45,9.89,26.18,1.86,0.0,4.94,5.48,25.68,81.0,26.7,2022,1
2022-01-03 02:10:00,6.61,264.0,0.0,26.82,8.46,10.27,26.21,1.86,0.0,4.73,5.52,25.72,81.0,26.8,2022,1
2022-01-03 02:20:00,5.28,275.0,0.0,26.82,8.46,10.09,26.32,1.94,0.0,5.35,5.58,25.83,81.0,26.7,2022,1
2022-01-03 02:30:00,5.68,264.0,0.0,26.83,8.46,9.65,26.34,1.75,0.0,4.73,5.58,25.85,82.0,26.8,2022,1
2022-01-03 02:40:00,6.24,273.0,0.0,26.82,8.46,9.87,26.26,1.85,0.0,5.2,5.62,25.76,81.0,26.7,2022,1
2022-01-03 02:50:00,6.54,248.0,0.0,26.83,8.45,9.77,26.29,1.83,0.0,4.85,5.62,25.79,81.0,26.9,2022,1
2022-01-03 03:00:00,7.86,227.0,0.0,26.81,8.46,10.07,26.3,1.81,0.0,4.87,5.67,25.81,83.0,26.6,2022,1
2022-01-03 03:10:00,6.75,232.0,0.0,26.81,8.46,10.03,26.48,1.89,0.0,5.25,5.72,26.01,82.0,26.5,2022,1
2022-01-03 03:20:00,5.35,247.0,0.0,26.79,8.46,10.17,26.42,1.61,0.0,4.57,5.68,25.94,82.0,26.6,2022,1
2022-01-03 03:30:00,6.2,265.0,0.0,26.77,8.44,9.79,26.46,1.79,0.0,4.64,5.7,25.99,83.0,26.6,2022,1
2022-01-03 03:40:00,6.71,263.0,0.0,26.74,8.45,9.55,26.55,1.7,0.0,4.54,5.62,26.08,84.0,26.9,2022,1
2022-01-03 03:50:00,6.67,271.0,0.0,26.74,8.45,9.76,26.57,1.61,0.0,4.34,5.63,26.11,81.0,26.8,2022,1
2022-01-03 04:00:00,6.58,246.0,0.0,26.72,8.45,9.53,26.65,1.69,0.0,4.02,5.7,26.19,79.0,26.6,2022,1
2022-01-03 04:10:00,7.31,249.0,0.0,26.72,8.45,9.81,26.74,1.45,0.0,4.11,5.8,26.29,80.0,26.6,2022,1
2022-01-03 04:20:00,5.99,259.0,0.0,26.72,8.45,9.22,26.78,1.49,0.0,3.89,5.8,26.34,81.0,26.6,2022,1
2022-01-03 04:30:00,5.27,237.0,0.0,26.7,8.45,9.37,26.66,1.44,0.0,4.01,5.76,26.2,80.0,26.6,2022,1
2022-01-03 04:40:00,5.85,252.0,0.0,26.7,8.45,9.71,26.64,1.46,0.0,3.58,5.78,26.18,79.0,26.5,2022,1
2022-01-03 04:50:00,6.52,179.0,0.0,26.7,8.45,9.91,26.7,1.46,0.0,3.82,5.84,26.25,79.0,26.6,2022,1
2022-01-03 05:00:00,6.25,263.0,0.0,26.68,8.45,9.97,26.69,1.22,0.0,3.85,5.82,26.24,80.0,26.6,2022,1
2022-01-03 05:10:00,5.86,255.0,0.0,26.67,8.45,9.62,26.71,1.34,0.0,3.56,5.8,26.26,82.0,26.6,2022,1
2022-01-03 05:20:00,5.26,237.0,0.0,26.66,8.45,9.5,26.79,1.44,0.0,3.54,5.81,26.35,82.0,26.5,2022,1
2022-01-03 05:30:00,5.23,252.0,0.0,26.63,8.45,9.18,26.72,1.33,0.0,3.54,5.79,26.27,82.0,26.8,2022,1
2022-01-03 05:40:00,5.98,267.0,0.0,26.65,8.45,9.02,26.78,1.23,0.0,3.26,5.82,26.33,80.0,26.5,2022,1
2022-01-03 05:50:00,4.75,256.0,0.0,26.64,8.45,9.33,26.82,1.25,0.0,3.29,5.77,26.38,79.0,26.5,2022,1
2022-01-03 06:00:00,5.95,253.0,0.0,26.62,8.45,9.02,26.77,1.23,0.0,3.43,5.78,26.33,80.0,26.5,2022,1
2022-01-03 06:10:00,5.58,259.0,0.0,26.64,8.45,9.22,26.84,1.27,0.0,3.24,5.71,26.4,79.0,26.7,2022,1
2022-01-03 06:20:00,6.07,280.0,0.0,26.65,8.45,9.27,26.92,1.28,0.0,3.32,5.78,26.49,79.0,26.6,2022,1
2022-01-03 06:30:00,6.94,251.0,0.0,26.62,8.45,8.82,26.82,1.3,0.0,3.44,5.77,26.38,80.0,26.6,2022,1
2022-01-03 06:40:00,5.44,248.0,0.0,26.63,8.45,8.89,26.93,1.11,0.0,2.97,5.78,26.5,79.0,26.5,2022,1
2022-01-03 06:50:00,5.55,248.0,0.0,26.6,8.45,9.25,26.74,1.11,0.0,3.32,5.78,26.3,78.0,26.5,2022,1
2022-01-03 07:00:00,5.83,263.0,0.0,26.6,8.45,9.39,26.79,1.24,0.0,3.17,5.75,26.35,79.0,26.6,2022,1
2022-01-03 07:10:00,4.7,220.0,0.0,26.62,8.45,9.75,26.8,1.27,0.0,3.14,5.75,26.36,78.0,26.5,2022,1
2022-01-03 07:20:00,5.26,266.0,0.0,26.61,8.45,9.55,26.85,1.17,0.0,3.16,5.72,26.42,79.0,26.5,2022,1
2022-01-03 07:30:00,6.19,246.0,0.0,26.62,8.45,9.67,26.82,1.25,0.0,3.07,5.74,26.39,81.0,26.9,2022,1
2022-01-03 07:40:00,5.79,247.0,0.0,26.63,8.45,9.97,26.76,1.21,0.0,3.21,5.74,26.32,80.0,26.9,2022,1
2022-01-03 07:50:00,4.95,256.0,0.0,26.64,8.45,9.94,26.81,1.2,0.0,3.19,5.7,26.37,80.0,26.4,2022,1
2022-01-03 08:00:00,4.65,270.0,0.0,26.64,8.46,10.05,26.82,1.19,0.0,3.06,5.72,26.38,81.0,26.8,2022,1
2022-01-03 08:10:00,6.67,238.0,0.0,26.65,8.45,9.95,26.71,1.23,0.0,3.41,5.74,26.26,79.0,26.6,2022,1
2022-01-03 08:20:00,6.72,255.0,0.0,26.66,8.46,9.82,26.73,1.24,0.0,3.1,5.74,26.29,79.0,26.8,2022,1
2022-01-03 08:30:00,5.09,187.0,0.0,26.66,8.45,9.87,26.81,1.25,0.0,3.16,5.72,26.37,81.0,27.0,2022,1
2022-01-03 08:40:00,5.82,232.0,0.0,26.68,8.46,9.94,26.89,1.07,0.0,3.13,5.69,26.46,80.0,26.8,2022,1
2022-01-03 08:50:00,6.09,249.0,0.0,26.68,8.46,10.14,26.85,1.27,0.0,3.02,5.73,26.41,78.0,26.8,2022,1
2022-01-03 09:00:00,6.1,229.0,0.0,26.69,8.46,10.03,26.84,1.17,0.0,3.16,5.75,26.4,79.0,26.9,2022,1
2022-01-03 09:10:00,5.38,217.0,0.0,26.7,8.45,9.97,26.9,1.08,0.0,2.95,5.7,26.47,78.0,26.9,2022,1
2022-01-03 09:20:00,5.57,232.0,0.0,26.71,8.45,10.01,26.88,1.06,0.0,2.63,5.74,26.45,80.0,26.9,2022,1
2022-01-03 09:30:00,5.24,222.0,0.0,26.73,8.45,9.79,26.8,1.15,0.0,2.62,5.76,26.36,78.0,26.8,2022,1
2022-01-03 09:40:00,6.04,233.0,0.0,26.75,8.45,9.83,26.92,1.04,0.0,3.1,5.8,26.49,79.0,26.8,2022,1
2022-01-03 09:50:00,4.81,232.0,0.0,26.76,8.45,10.12,26.94,1.15,0.0,2.98,5.8,26.51,79.0,26.9,2022,1
2022-01-03 10:00:00,5.76,215.0,0.0,26.76,8.45,10.27,27.01,1.09,0.0,2.97,5.79,26.59,79.0,27.0,2022,1
2022-01-03 10:10:00,5.98,222.0,0.0,26.78,8.45,10.07,26.99,1.01,0.0,2.67,5.8,26.57,78.0,26.9,2022,1
2022-01-03 10:20:00,7.37,249.0,0.0,26.8,8.45,10.08,26.91,1.13,0.0,2.87,5.83,26.48,78.0,26.8,2022,1
2022-01-03 10:30:00,5.06,232.0,0.0,26.81,8.45,9.99,26.98,1.12,0.0,2.88,5.83,26.55,79.0,26.9,2022,1
2022-01-03 10:40:00,5.8,216.0,0.0,26.83,8.45,10.29,26.99,1.08,0.0,2.6,5.81,26.56,78.0,27.0,2022,1
2022-01-03 10:50:00,5.53,254.0,0.0,26.82,8.46,10.16,26.87,1.04,0.0,2.59,5.78,26.43,77.0,27.0,2022,1
2022-01-03 11:00:00,6.43,234.0,0.0,26.86,8.46,10.3,26.98,1.03,0.0,2.99,5.83,26.55,79.0,26.9,2022,1
2022-01-03 11:10:00,6.36,260.0,0.0,26.91,8.46,9.98,26.97,1.1,0.0,2.78,5.86,26.54,78.0,26.8,2022,1
2022-01-03 11:20:00,5.96,269.0,0.0,26.9,8.46,9.79,27.04,1.12,0.0,3.28,5.83,26.62,78.0,26.7,2022,1
2022-01-03 11:30:00,6.4,246.0,0.0,26.96,8.46,10.1,26.85,1.17,0.0,2.99,5.85,26.41,79.0,26.7,2022,1
2022-01-03 11:40:00,6.19,232.0,0.0,26.95,8.46,10.32,26.85,1.11,0.0,3.05,5.84,26.41,80.0,26.9,2022,1
2022-01-03 11:50:00,6.25,211.0,0.0,26.97,8.47,10.37,26.84,0.86,0.0,2.22,5.84,26.39,79.0,27.0,2022,1
2022-01-03 12:00:00,6.7,237.0,0.0,27.0,8.47,10.17,26.88,1.09,0.0,2.99,5.84,26.43,81.0,26.9,2022,1
2022-01-03 12:10:00,7.23,235.0,0.0,27.0,8.47,9.94,26.83,1.16,0.0,3.02,5.83,26.39,81.0,26.8,2022,1
2022-01-03 12:20:00,7.21,278.0,0.0,26.99,8.47,10.21,26.82,1.1,0.0,2.87,5.85,26.38,78.0,26.6,2022,1
2022-01-03 12:30:00,6.69,259.0,0.0,27.02,8.46,9.61,26.95,1.1,0.0,2.96,5.85,26.51,79.0,26.9,2022,1
2022-01-03 12:40:00,5.97,241.0,0.0,27.04,8.47,9.97,26.92,1.04,0.0,2.75,5.87,26.48,81.0,26.8,2022,1
2022-01-03 12:50:00,6.83,250.0,0.0,27.02,8.46,9.88,26.93,1.08,0.0,2.9,5.9,26.5,80.0,26.8,2022,1
2022-01-03 13:00:00,7.03,258.0,0.0,27.09,8.47,9.96,26.84,1.2,0.0,3.42,5.9,26.39,80.0,26.7,2022,1
2022-01-03 13:10:00,7.66,278.0,0.0,27.07,8.47,9.93,26.85,1.04,0.0,2.73,5.92,26.41,77.0,26.8,2022,1
2022-01-03 13:20:00,6.25,249.0,0.0,27.1,8.47,9.92,26.81,1.28,0.0,3.65,5.93,26.36,77.0,26.7,2022,1
2022-01-03 13:30:00,6.28,227.0,0.0,27.05,8.48,10.14,26.93,1.25,0.0,3.38,5.91,26.49,78.0,27.0,2022,1
2022-01-03 13:40:00,6.2,211.0,0.0,27.02,8.48,10.14,26.88,1.26,0.0,3.51,5.89,26.44,80.0,26.9,2022,1
2022-01-03 13:50:00,7.5,230.0,0.0,27.13,8.48,9.94,26.75,1.34,0.0,3.48,5.93,26.3,79.0,26.7,2022,1
2022-01-03 14:00:00,7.29,221.0,0.0,27.14,8.48,9.84,26.76,1.23,0.0,3.09,5.91,26.3,79.0,26.7,2022,1
